gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3089269817	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2254	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.855	-81.09	0.11	1.0E-6					1993-10-09T10:22	9	10	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2254	304_2254		1993-10-09T10:22:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269816	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3585	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8917	-81.085	0.11	1.0E-6					1998-04-18T08:55	18	4	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3585	304_3585		1998-04-18T08:55:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269815	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3582	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8883	-81.0983	0.11	1.0E-6					1998-01-25T11:47	25	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3582	304_3582		1998-01-25T11:47:00	CC_BY_NC_4_0					2025-01-31T23:57:36.334Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269814	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2251	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.86	-81.0417	0.11	1.0E-6					1993-07-11T11:39	11	7	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2251	304_2251		1993-07-11T11:39:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269813	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3583	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8933	-81.1267	0.11	1.0E-6					1998-01-25T12:02	25	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3583	304_3583		1998-01-25T12:02:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269812	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2252	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8733	-81.0817	0.11	1.0E-6					1993-07-11T12:16	11	7	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2252	304_2252		1993-07-11T12:16:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269811	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_362	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0383	-80.9133	0.11	1.0E-6					2000-04-16T11:28	16	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_362	304_362		2000-04-16T11:28:00	CC_BY_NC_4_0					2025-01-31T23:57:36.332Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269810	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_360	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0367	-80.9033	0.11	1.0E-6					2000-04-16T10:12	16	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_360	304_360		2000-04-16T10:12:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269809	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_361	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0383	-80.8483	0.11	1.0E-6					2000-04-16T10:39	16	4	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_361	304_361		2000-04-16T10:39:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269808	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_363	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0383	-80.9167	0.11	1.0E-6					2000-07-15T09:58	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_363	304_363		2000-07-15T09:58:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269807	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_365	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0367	-80.8717	0.11	1.0E-6					2000-07-15T10:18	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_365	304_365		2000-07-15T10:18:00	CC_BY_NC_4_0					2025-01-31T23:57:36.333Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269806	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_364	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.035	-80.8867	0.11	1.0E-6					2000-07-15T10:12	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_364	304_364		2000-07-15T10:12:00	CC_BY_NC_4_0					2025-01-31T23:57:36.332Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269805	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_367	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0367	-80.8533	0.11	1.0E-6					2000-07-15T10:34	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_367	304_367		2000-07-15T10:34:00	CC_BY_NC_4_0					2025-01-31T23:57:36.332Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269804	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_366	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0367	-80.86	0.11	1.0E-6					2000-07-15T10:24	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_366	304_366		2000-07-15T10:24:00	CC_BY_NC_4_0					2025-01-31T23:57:36.332Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269803	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_368	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0367	-80.8333	0.11	1.0E-6					2000-07-15T10:49	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_368	304_368		2000-07-15T10:49:00	CC_BY_NC_4_0					2025-01-31T23:57:36.331Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269802	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3577	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8867	-81.1067	0.11	1.0E-6					1998-01-25T10:38	25	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3577	304_3577		1998-01-25T10:38:00	CC_BY_NC_4_0					2025-01-31T23:57:36.331Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269801	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_369	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	32.0333	-80.825	0.11	1.0E-6					2000-07-15T12:22	15	7	2000	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_369	304_369		2000-07-15T12:22:00	CC_BY_NC_4_0					2025-01-31T23:57:36.332Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269800	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2246	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.855	-81.095	0.11	1.0E-6					1993-04-18T11:46	18	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2246	304_2246		1993-04-18T11:46:00	CC_BY_NC_4_0					2025-01-31T23:57:36.331Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269799	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2247	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8683	-81.0017	0.11	1.0E-6					1993-07-10T12:55	10	7	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2247	304_2247		1993-07-10T12:55:00	CC_BY_NC_4_0					2025-01-31T23:57:36.331Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269798	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2244	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8567	-81.0033	0.11	1.0E-6					1993-04-18T09:23	18	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2244	304_2244		1993-04-18T09:23:00	CC_BY_NC_4_0					2025-01-31T23:57:36.331Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269797	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3578	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8883	-81.1067	0.11	1.0E-6					1998-01-25T10:42	25	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3578	304_3578		1998-01-25T10:42:00	CC_BY_NC_4_0					2025-01-31T23:57:36.331Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269796	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3575	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8867	-81.0967	0.11	1.0E-6					1998-01-24T15:24	24	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3575	304_3575		1998-01-24T15:24:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269795	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2245	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8617	-81.0033	0.11	1.0E-6					1993-04-18T09:40	18	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2245	304_2245		1993-04-18T09:40:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269794	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3576	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.89	-81.0933	0.11	1.0E-6					1998-01-25T10:28	25	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3576	304_3576		1998-01-25T10:28:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269793	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3579	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8883	-81.1183	0.11	1.0E-6					1998-01-25T10:56	25	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3579	304_3579		1998-01-25T10:56:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269792	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2249	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8767	-81.0633	0.11	1.0E-6					1993-07-11T09:58	11	7	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2249	304_2249		1993-07-11T09:58:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269791	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2248	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8617	-81.0633	0.11	1.0E-6					1993-07-10T13:51	10	7	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2248	304_2248		1993-07-10T13:51:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269790	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3570	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8733	-81.0683	0.11	1.0E-6					1998-01-24T10:55	24	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3570	304_3570		1998-01-24T10:55:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269789	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3573	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.9083	-81.135	0.11	1.0E-6					1998-01-24T11:40	24	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3573	304_3573		1998-01-24T11:40:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269788	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2242	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8567	-81.0983	0.11	1.0E-6					1993-04-17T13:59	17	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2242	304_2242		1993-04-17T13:59:00	CC_BY_NC_4_0					2025-01-31T23:57:36.329Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269787	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2240	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8567	-81.0017	0.11	1.0E-6					1993-04-17T09:20	17	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2240	304_2240		1993-04-17T09:20:00	CC_BY_NC_4_0					2025-01-31T23:57:36.329Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269786	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2243	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8633	-81.0417	0.11	1.0E-6					1993-04-17T15:31	17	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2243	304_2243		1993-04-17T15:31:00	CC_BY_NC_4_0					2025-01-31T23:57:36.330Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269785	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3574	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8867	-81.0933	0.11	1.0E-6					1998-01-24T15:08	24	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3574	304_3574		1998-01-24T15:08:00	CC_BY_NC_4_0					2025-01-31T23:57:36.328Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269784	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_3572	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8867	-81.1033	0.11	1.0E-6					1998-01-24T11:18	24	1	1998	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_3572	304_3572		1998-01-24T11:18:00	CC_BY_NC_4_0					2025-01-31T23:57:36.329Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3089269783	a3e4e91c-0848-4e20-99f2-a0f72abb646c	304_2241	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Tursiops	Tursiops truncatus		SPECIES	Tursiops truncatus (Montagu, 1821)	Tursiops truncatus	(Montagu, 1821)	US			PRESENT		67b2263f-6990-4d9d-b32b-20aa72ef4fbc	31.8633	-81.0033	0.11	1.0E-6					1993-04-17T09:26	17	4	1993	2440447	2440447	HUMAN_OBSERVATION	The Dolphin Project, Inc.	304	304_2241	304_2241		1993-04-17T09:26:00	CC_BY_NC_4_0					2025-01-31T23:57:36.328Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
